entity_type,primary_id,name_or_price,rating_or_status,rel_id_or_email,rel_name_or_type,details,location_id,country,city,address
REVIEW,d693a2e8-e003-43ef-adf3-726b77a20213,5b7d5225-7f7f-4380-99b4-519e69c49842,70507e97-e228-4438-9da0-0c63b80dabe3,9,Behind system end daughter subject sell travel.,,,,,
REVIEW,0143b570-a8bf-4dfd-9fe7-e23726afdc0b,41965c66-76eb-48ac-bd51-61e80dc65c8c,17280dde-6286-427b-b1b5-6b85d7af4c57,9,Green friend customer professional firm.,,,,,
REVIEW,b152200d-8fc1-437d-9068-49d43c9898cf,721e2ea2-46b6-4b05-92c1-7b53e2d55b3a,1456ab1f-f5dc-48cd-a764-6052927c5fe1,9,Fast how across stage.,,,,,
REVIEW,2d147499-bc2c-4eb8-88fe-4772cf48c49b,5b7d5225-7f7f-4380-99b4-519e69c49842,d8c271b8-803c-4da6-89e8-b8c22102af5d,1,Knowledge bank protect strategy green improve.,,,,,
REVIEW,be450b01-1ce9-419c-b068-1160f3032952,d75b3055-c06c-4229-b9f4-ad66c41a6871,81825707-f3a2-44ae-b3eb-23d5e5e1e6e3,4,Factor training world specific.,,,,,
ROOM,05e739cb-b89f-4471-87f4-0f32fa569909,bb3fa004-13ed-444e-a1c9-d5b4a2340969,98.86,True,suite,1,,,,
REVIEW,4d30c834-69e7-46b7-a66e-55ca3494955d,850ffbb1-84a3-4b97-8509-ce449f3f5601,cf1da513-898c-41d4-be18-fcf895d1c20e,7,Form difficult over tough risk because city.,,,,,
ROOM,724c68cc-9665-42cf-95d3-822db072552f,09353088-ef0b-4efe-b93f-094ac94c61b8,79.38,True,suite,4,,,,
ROOM,37fa840a-836d-48d7-8be0-be0746de1d92,30cb220e-160f-4140-b176-21438bfa7c6b,271.22,False,suite,2,,,,
ROOM,93213eba-4ec8-4dff-b59c-e7a79158923d,8a09661b-713d-43a5-b710-6184a49a7309,128.26,True,standard,False,,,,
REVIEW,0966c63f-ccc0-4cca-869d-5979a23a7ea5,696bfc9b-b7eb-48a9-9676-18612d899369,6f7e5933-3d68-4f45-a1b9-d01af6777651,9,Theory better hour attention office.,,,,,
REVIEW,e06300db-f198-4a26-bb7f-ad0c336429c7,f9d07f01-3661-4f99-8033-ac9dcc1093c8,bfde05a2-1aa9-4e79-bb5a-508f80954720,2,That young yet about method result character.,,,,,
ROOM,a9e9660c-9119-4372-a55c-c51933a32574,bb3fa004-13ed-444e-a1c9-d5b4a2340969,81.96,True,suite,1,,,,
ROOM,72b37307-1a7f-4678-a088-7c3770c64b72,696bfc9b-b7eb-48a9-9676-18612d899369,380.09,True,suite,3,,,,
REVIEW,40560641-00ec-44d5-b6eb-780f387ca1f8,8af3a8fe-5366-4e32-817d-5d9f93670bc6,1cf61e6c-52d6-43e9-a1a1-11c4fd3b535d,8,Hair country news specific.,,,,,
REVIEW,611543fc-aa1a-4b10-b92e-63f187f69ce6,136d03f6-720d-4626-b719-fe491c36fc51,aa7bf193-da63-49dc-a068-b8a2f6a82ab9,3,Drug Democrat product news wait.,,,,,
REVIEW,75b83d19-3d6c-4df9-ab32-c9d94c99b007,bf960e03-1f8e-423e-b394-3f388b65e47c,5b5a12be-9a40-43c8-9748-699639ea44eb,10,Ball office physical member glass meet.,,,,,
REVIEW,fcf77bfd-e757-44c4-9688-fe2aa6f83836,469170ab-21de-4d48-93bd-3555198c1612,27ff386e-8c7a-404b-be3c-0cb63bf17f8c,5,Remain political PM coach.,,,,,
ROOM,8aaa51ff-2c9b-454b-825d-629ac36f887b,bf960e03-1f8e-423e-b394-3f388b65e47c,213.89,True,suite,2,,,,
REVIEW,cee02518-4dc5-4561-a2a3-bd6366f44b8a,47db2537-24c3-4e1c-9173-6325112b5cee,c6d9f5b1-ffad-4071-8dea-8714e0cc1ee5,7,Network hair still lawyer box miss fact.,,,,,
ROOM,12973592-dcd7-4479-aba1-c1649149faa3,bf960e03-1f8e-423e-b394-3f388b65e47c,490.92,False,standard,False,,,,
ROOM,4f6d769d-123a-4092-89b9-512a2096174d,823b2afa-127d-4c5e-b666-3c5ab8642aa6,341.38,False,suite,2,,,,
REVIEW,1243c810-bad2-41c4-b5eb-264273cf9907,5aa812d2-d8d1-47e8-839c-93fac5e4cbd0,1bf58281-569c-4af2-90f2-78833ccc14f4,6,Contain wall work work high letter exist live.,,,,,
REVIEW,10f184c6-92ca-4ff6-922f-0ab03dfab1cb,b0483606-178c-4c55-8e89-e1f7966895fc,e375483a-a590-45a1-b076-91c4437a2c14,3,Table wear Congress environment condition fact manage.,,,,,
ROOM,ea47a914-ea87-48d2-9e30-57c4f4fc0e89,bb3fa004-13ed-444e-a1c9-d5b4a2340969,187.47,True,suite,4,,,,
REVIEW,f076c1fe-b0ca-4241-a98c-fb1f13919eae,3540c3b8-cd3a-4e4b-8679-59d61d68bf86,6469bbad-bba3-4056-90c2-a70e71dc4ef7,5,Tax hold field process key international old.,,,,,
REVIEW,17102dba-008d-481c-8120-b0c20e5e602c,001f3fe1-925b-410a-b49d-3d25578991f4,945f661e-c964-4475-8065-c2885123a5d1,5,Morning question lot share.,,,,,
REVIEW,4e925bde-dc6e-4d22-9bd3-a8e93abf7ae5,b0483606-178c-4c55-8e89-e1f7966895fc,076a4ab9-2543-4fcc-aa40-9312954b608f,1,Official hotel management six fill set leave beautiful.,,,,,
ROOM,1c2cc526-8cbb-4b96-96be-75e093d607cb,e8479b52-9193-45e3-98cf-cb770b7d7d0a,83.06,True,suite,4,,,,
ROOM,a978eb69-d10a-4a86-a8d3-df2f001b51dc,e408fd0d-9451-41c4-944e-2a411251f244,234.03,True,suite,4,,,,
ROOM,55dd8c7d-782c-445e-8e28-f1177445e475,e408fd0d-9451-41c4-944e-2a411251f244,159.59,False,standard,True,,,,
ROOM,089caec0-980a-4941-b554-76069c5bdfcd,bf960e03-1f8e-423e-b394-3f388b65e47c,261.04,True,standard,False,,,,
REVIEW,f29d319f-4138-4a68-a57c-193d725409e2,5b7d5225-7f7f-4380-99b4-519e69c49842,945f661e-c964-4475-8065-c2885123a5d1,7,Remain speak term well.,,,,,
REVIEW,9aae6cc8-8b3f-4495-9be2-8c3a85310765,001f3fe1-925b-410a-b49d-3d25578991f4,74cf657e-9690-48c2-a49e-607bb8089ce3,2,Forward member sing cut enjoy you.,,,,,
REVIEW,3d86bb0b-d016-4961-8697-55f532fb1147,b8a09bc3-4b12-4e12-9992-e699c87d110b,1cf61e6c-52d6-43e9-a1a1-11c4fd3b535d,4,Boy prevent floor week.,,,,,
ROOM,6cd3e66e-003d-452e-8083-e0e46d3ee284,469170ab-21de-4d48-93bd-3555198c1612,181.35,False,suite,3,,,,
ROOM,ad799a50-33d8-42c1-b418-2576a7278be3,469170ab-21de-4d48-93bd-3555198c1612,97.64,False,standard,True,,,,
REVIEW,1229150d-8424-4ac3-9126-4f6c8f9c6ba3,28a9ea6c-73f6-4fe2-b4a4-b35647cf3378,502b01b0-26ed-441e-8348-595e4b7e1029,1,Occur suggest rise interest what.,,,,,
REVIEW,f0c7dffd-6366-409b-b1d9-5ebe7e57f569,41965c66-76eb-48ac-bd51-61e80dc65c8c,e8eac1cd-28dc-4c82-842e-61cb40175d29,4,Pass almost because.,,,,,
ROOM,418ed3d0-c6e0-460d-9aee-e51b10ee3a44,5b7d5225-7f7f-4380-99b4-519e69c49842,66.81,True,suite,2,,,,
ROOM,d1015a43-0c50-4998-9069-491a7976f034,04bdca57-fa46-4677-99ae-25ebc598ee61,399.23,True,suite,3,,,,
REVIEW,25295910-9b63-4626-ba54-b1ef3f6e2e3c,2109551e-2f48-4e9c-9853-8060b7d84f64,e375483a-a590-45a1-b076-91c4437a2c14,6,Top building in wait shoulder.,,,,,
ROOM,b5e11a54-66e3-4beb-9a04-7961adb97d7c,e746ad54-d829-49d4-8b97-dbf998b18f8a,353.19,False,standard,True,,,,
REVIEW,952622e2-227c-417c-94e9-6e7b0acb3918,bb3fa004-13ed-444e-a1c9-d5b4a2340969,708cb94b-e214-4a8a-817d-ceae214e3106,10,Carry travel walk worry meeting.,,,,,
ROOM,3c546b5e-3a8d-4014-af7e-6e6b796eb3e5,2d46d26e-7db1-46e3-93e9-c933d93ee6db,165.76,True,standard,True,,,,
REVIEW,cd04c5fe-31d8-4269-b252-8f392f0c1aaf,a6265735-732d-4fd9-9c94-d817d2b06210,47e02f4f-6700-44f0-9900-962104dec9d2,1,Walk stop quickly rest watch worker.,,,,,
REVIEW,0f743ebb-12f1-42f7-9df6-a436f19fbf7c,2d46d26e-7db1-46e3-93e9-c933d93ee6db,841ddea3-e80e-4b49-bfa2-7b6df7d04b37,7,Only fish smile book then.,,,,,
REVIEW,77153f7d-582e-40fb-82a3-f7a4c2a7aeae,136d03f6-720d-4626-b719-fe491c36fc51,ee0f5a32-d651-4d92-b101-29e290de98c6,5,Almost reflect law toward game appear.,,,,,
REVIEW,1a494cc6-46b6-4398-adc2-1cd3392247b6,47db2537-24c3-4e1c-9173-6325112b5cee,56186915-7f07-46e1-9966-3fec5387bef5,4,Design respond security perhaps western half.,,,,,
REVIEW,d0e87f46-4396-481e-a8de-1e19385edae2,47db2537-24c3-4e1c-9173-6325112b5cee,c7593d10-4453-48d7-bcfb-c10547766005,1,Design perhaps of fire street compare such.,,,,,
REVIEW,c175b5a3-214e-4f04-908e-0555b346d7bf,bb3fa004-13ed-444e-a1c9-d5b4a2340969,3f10fc08-2406-4610-957f-2137ab1ca99b,10,Protect college concern.,,,,,
ROOM,9d1151df-3d52-42dc-85fb-3100e322bcaa,d75b3055-c06c-4229-b9f4-ad66c41a6871,229.49,True,suite,1,,,,
ROOM,128563ae-7b3f-4b10-b5ec-9528715e9db3,001f3fe1-925b-410a-b49d-3d25578991f4,315.13,False,suite,4,,,,
ROOM,36e57c38-6acc-41d6-8060-cea1da6edc96,001f3fe1-925b-410a-b49d-3d25578991f4,229.99,False,standard,False,,,,
ROOM,34f47532-30bf-40fa-a44e-2aaa3179629a,38ef4161-114f-44fb-8e3d-4087ee3cf458,361.67,True,suite,3,,,,
ROOM,b33efa5a-ec51-43eb-a6e8-988e5392b916,730d4fe6-26dd-43d4-9e72-6b54c0d57a3d,257.86,False,standard,False,,,,
ROOM,b2d33ab3-e9cf-45d6-aa54-ec94ca1659f3,dc8bb15a-89c7-4c86-8d50-347366cb94ec,439.62,False,suite,2,,,,
ROOM,248b0606-6af1-4b91-9fc7-78a1b601e40e,5b7d5225-7f7f-4380-99b4-519e69c49842,169.56,False,standard,False,,,,
REVIEW,14291439-ba35-4475-a70d-fee6a4d800fd,3540c3b8-cd3a-4e4b-8679-59d61d68bf86,b5d1f46a-f8a3-46b8-9822-7a5987b335fb,1,Quality knowledge city despite reveal new vote various.,,,,,
REVIEW,a01f0513-513d-47c9-a197-64a96da2b3ce,2d46d26e-7db1-46e3-93e9-c933d93ee6db,c8a15fbf-9971-4667-b1eb-8b88b7804417,10,Require answer specific speak stand community according.,,,,,
REVIEW,e257014a-aec3-4044-94c0-fee2c30a864d,721e2ea2-46b6-4b05-92c1-7b53e2d55b3a,502b01b0-26ed-441e-8348-595e4b7e1029,8,Sea Mrs movement great.,,,,,
REVIEW,eaaff5cd-1d70-4682-ba8e-68b7c301f299,41965c66-76eb-48ac-bd51-61e80dc65c8c,f57c55d1-f009-45aa-9ad4-b40c92480a26,8,Work available know table former end financial.,,,,,
REVIEW,a1615e0c-01d0-48fa-af4b-48728e898e4f,136d03f6-720d-4626-b719-fe491c36fc51,d09f5587-b969-4324-9576-5a8cdef755df,4,Public past whole grow pay no.,,,,,
REVIEW,3527df45-956a-4cd2-9b90-24a48efc16ca,469170ab-21de-4d48-93bd-3555198c1612,6c93eacb-61cd-4fbe-abe2-7adc2af1ce9d,2,Administration parent send.,,,,,
REVIEW,bc4c9582-e5a6-4416-aed9-fd91ae1642bc,f37e8f7b-651e-4b7a-b7d3-9996de74b552,a2e4b90a-1350-4000-a31f-dfe3cd40dffd,7,Cultural put TV life.,,,,,
ROOM,991d8638-cc33-444c-8db9-192c36c236a3,09353088-ef0b-4efe-b93f-094ac94c61b8,252.77,False,suite,3,,,,
REVIEW,ef1edcdd-0d63-4a5f-b4cb-eb4ac1fe2f0e,b8a09bc3-4b12-4e12-9992-e699c87d110b,6ba3068a-35e9-443e-a36e-7d10a1a3859f,10,Someone act next.,,,,,
REVIEW,6cb441a2-ec66-4c95-87ea-e7ab3f565272,e746ad54-d829-49d4-8b97-dbf998b18f8a,96d08e38-f523-4c58-bcea-784d9a63d8c2,9,Election candidate card.,,,,,
REVIEW,b94ed939-fdb2-41b9-9373-ebd9fa753f26,28a9ea6c-73f6-4fe2-b4a4-b35647cf3378,58280b69-d432-422e-88a3-6504009773aa,1,Mission strong population charge other appear.,,,,,
REVIEW,aae6a502-6a53-4a69-a178-afe333a7ad50,4d0fd465-6c58-4c7f-9903-f0a8e196b136,0cf07772-d0dc-48c6-8912-35730365e9fa,6,Television nation factor later reduce hotel full.,,,,,
ROOM,cffdea6f-1252-4c05-9833-d3e915bd3a34,dc8bb15a-89c7-4c86-8d50-347366cb94ec,126.65,False,suite,3,,,,
ROOM,6c73b658-3528-422b-836e-bdd5dfebfe15,772cc327-74cb-451e-9965-d6d294183b6e,262.94,False,standard,True,,,,
REVIEW,7f3fd070-4ac5-4699-93e2-afe0f66e258e,dc8bb15a-89c7-4c86-8d50-347366cb94ec,d8841b85-8d60-4793-a714-0f87d2f1430a,2,Fast far eat.,,,,,
REVIEW,d2a613a6-c0ec-4204-8374-e44904f3e239,dc8bb15a-89c7-4c86-8d50-347366cb94ec,e8eac1cd-28dc-4c82-842e-61cb40175d29,9,Such performance away.,,,,,
REVIEW,a028d09b-a536-4aae-a13f-199a6470bf50,a6265735-732d-4fd9-9c94-d817d2b06210,c9dd1d8b-69f1-4a8b-9b55-d08b8c08a1fc,2,Quite against thing.,,,,,
ROOM,f50a388e-ab85-4657-968d-e38cb40c041f,8607824c-f458-4d01-9c6d-9fbc2b7c453d,140.04,False,suite,4,,,,
ROOM,d6ee5f53-847c-422e-b2b1-293737b776ff,09353088-ef0b-4efe-b93f-094ac94c61b8,475.89,True,suite,3,,,,
REVIEW,8f5b802b-6a4c-4119-b36b-e5e5f813cb9f,b8a09bc3-4b12-4e12-9992-e699c87d110b,841ddea3-e80e-4b49-bfa2-7b6df7d04b37,5,Body cultural election manager.,,,,,
REVIEW,18cc9dff-b074-4dd1-aa46-d1c80307e695,2109551e-2f48-4e9c-9853-8060b7d84f64,4cd21e6f-667d-4778-a5cd-1448bb03bf26,10,Agree we view improve worry various.,,,,,
ROOM,66502f19-0aab-42c4-9552-510c46429889,850ffbb1-84a3-4b97-8509-ce449f3f5601,352.35,False,suite,3,,,,
ROOM,bc811f2c-5d82-4988-a68e-7aeb930645c9,03f55876-bbed-4b71-ad9d-7917bdeefc3f,199.57,True,suite,3,,,,
REVIEW,e439f9a8-e307-4c65-8b1f-d4561627476b,8af3a8fe-5366-4e32-817d-5d9f93670bc6,6c93eacb-61cd-4fbe-abe2-7adc2af1ce9d,5,Kitchen commercial employee course.,,,,,
REVIEW,7d7f614e-b6e0-469a-84e0-8903204b69b2,5aa812d2-d8d1-47e8-839c-93fac5e4cbd0,14325da8-4f4c-4e27-a32e-e9f73d89334f,10,Season later message chance recent morning stock ten.,,,,,
REVIEW,b4bb4eda-6e3d-4a11-b43f-afb9d18971ed,3cfbe646-d137-4cc4-b4e8-2d986826fe70,3848a1e8-3952-44a4-9357-4a8bcb8046ca,7,Government fire couple modern sing.,,,,,
ROOM,450b4488-9cdd-4e97-b390-60e849c2260c,850ffbb1-84a3-4b97-8509-ce449f3f5601,259.97,False,standard,True,,,,
REVIEW,3e50e39c-4f23-4aaf-aa3c-778720669227,5aa812d2-d8d1-47e8-839c-93fac5e4cbd0,63666ae7-7d53-4891-9d1e-b88dfe3abd0c,3,Fight pretty rock position.,,,,,
ROOM,c868049a-574b-4f86-b7a7-343d3c32bd2a,136d03f6-720d-4626-b719-fe491c36fc51,460.33,False,standard,False,,,,
REVIEW,6438513e-9f28-476d-a784-811af6d09176,721e2ea2-46b6-4b05-92c1-7b53e2d55b3a,e9768bda-f396-4646-987b-8472e667a4ea,5,Often safe worry energy.,,,,,
REVIEW,33a29672-e175-4356-9cc2-a7ddb55f556d,2dbb84c3-2c22-4ec2-bb1b-8db757356f78,63666ae7-7d53-4891-9d1e-b88dfe3abd0c,10,Trial a life mean.,,,,,
REVIEW,65c8df4a-779d-426f-aa6a-056b50265ea3,8a09661b-713d-43a5-b710-6184a49a7309,841ddea3-e80e-4b49-bfa2-7b6df7d04b37,10,Per girl safe agent order such various.,,,,,
REVIEW,e1a308ff-be4c-4254-a768-a98740b18244,850ffbb1-84a3-4b97-8509-ce449f3f5601,f40c04ce-b591-4b90-bc05-221d867fae80,4,Agent remember be religious those respond money.,,,,,
REVIEW,f6ea58c8-bd59-423e-9a6a-116340f660ea,55eb494b-b7b4-4933-8928-83b3b8e0a530,fad319f4-5b09-4dbb-a4af-7b7b590953d5,6,Color foreign east financial line.,,,,,
REVIEW,79729e83-ebcd-4e92-bce9-4cae078ea376,f37e8f7b-651e-4b7a-b7d3-9996de74b552,0cf07772-d0dc-48c6-8912-35730365e9fa,3,Country only writer occur.,,,,,
ROOM,5d43b164-5427-4ed7-bf1b-35a53fd65f95,3cfbe646-d137-4cc4-b4e8-2d986826fe70,293.74,False,suite,4,,,,
ROOM,3b2be30c-fe39-4890-83ca-804756610616,772cc327-74cb-451e-9965-d6d294183b6e,366.0,False,suite,1,,,,
ROOM,e773566e-20b8-4218-a694-7638231ea5c2,721e2ea2-46b6-4b05-92c1-7b53e2d55b3a,355.31,False,suite,4,,,,
REVIEW,12c725f2-a57f-4218-ace7-da90b23385ec,b1501e84-e2d4-44c5-932f-6ebffca58951,d8c271b8-803c-4da6-89e8-b8c22102af5d,3,Part old why professor old later analysis.,,,,,
REVIEW,90a34e76-d75c-4a62-bea9-8f388fcec02d,55eb494b-b7b4-4933-8928-83b3b8e0a530,8e63275d-1631-4125-b086-d6a246cb12a1,4,Thank no final account region may.,,,,,
REVIEW,cc03e252-2bed-4acb-84ee-b991b82e3d54,8af3a8fe-5366-4e32-817d-5d9f93670bc6,d8841b85-8d60-4793-a714-0f87d2f1430a,8,Lot hospital behind respond personal property artist.,,,,,
REVIEW,f45573cc-b86e-4147-afd7-e2b3c1604e98,bb3fa004-13ed-444e-a1c9-d5b4a2340969,14325da8-4f4c-4e27-a32e-e9f73d89334f,2,Life imagine hospital hit.,,,,,
ROOM,0e05d799-7230-45f8-b3bd-11407ca567b9,e199a6f4-f814-41ad-bd98-64917b623b24,272.5,True,standard,False,,,,
ROOM,9b6a3478-69c6-4af7-8681-c7432d520491,b8a09bc3-4b12-4e12-9992-e699c87d110b,66.19,False,suite,3,,,,
REVIEW,5906dba9-4512-47ab-87f6-e93bf153b082,b1501e84-e2d4-44c5-932f-6ebffca58951,3730ef7e-0757-428a-abe5-ee061fd2a745,7,Chance south course hot use back.,,,,,
REVIEW,6f4f131b-2371-4603-92e9-2cfbf2c5d30d,04bdca57-fa46-4677-99ae-25ebc598ee61,65cf96fe-8bf1-4d27-85d9-723466d96e4e,4,Group sort sense agree dinner.,,,,,
ROOM,f2e8520c-4bb2-40e8-bb5c-8c4c5298fd94,3cfbe646-d137-4cc4-b4e8-2d986826fe70,80.96,False,suite,4,,,,
REVIEW,94ae312c-0d67-484b-a8c5-b0ddf58c4329,09353088-ef0b-4efe-b93f-094ac94c61b8,c7593d10-4453-48d7-bcfb-c10547766005,5,Weight seven not color.,,,,,
REVIEW,809df1be-13a6-49ee-87e1-037d6197da19,dc8bb15a-89c7-4c86-8d50-347366cb94ec,b1852920-1cd9-4191-bc57-962927fb4e32,6,According happy piece cut watch support.,,,,,
ROOM,dd4d165a-a3dd-4fe7-bd3d-aa4e17aa9bcc,823b2afa-127d-4c5e-b666-3c5ab8642aa6,287.98,False,standard,False,,,,
ROOM,773f2a02-902d-4203-a47a-571dd088248e,3cfbe646-d137-4cc4-b4e8-2d986826fe70,89.93,True,standard,True,,,,
ROOM,4bc17243-09e1-4ce7-b4fe-52c1157a39a4,b1501e84-e2d4-44c5-932f-6ebffca58951,399.43,False,standard,False,,,,
REVIEW,d9dadadb-5fe5-4c7f-b8d5-3205da03d87b,b8a09bc3-4b12-4e12-9992-e699c87d110b,1bf58281-569c-4af2-90f2-78833ccc14f4,6,Be somebody while reason reveal pull.,,,,,
REVIEW,b0ec6056-6bc3-48a3-ae53-a9d3084c4f6e,8a1cb7e3-94dd-4760-b0d7-3de88287fafe,e1907583-56f9-4f55-a38b-7fa4939b2131,3,Wish accept fly evening marriage certainly.,,,,,
ROOM,26227dfa-f4fc-4c11-ab8d-2033a2547cef,8a1cb7e3-94dd-4760-b0d7-3de88287fafe,190.84,True,standard,False,,,,
ROOM,ab858a50-aede-4663-8c66-a54df47ce912,469170ab-21de-4d48-93bd-3555198c1612,280.87,False,suite,3,,,,
ROOM,a5748c6f-ca8b-4348-9c8f-5007ffdc9117,850ffbb1-84a3-4b97-8509-ce449f3f5601,442.48,True,standard,False,,,,
ROOM,ce859d09-dedc-400d-8ad7-10d1be68a25a,5aa812d2-d8d1-47e8-839c-93fac5e4cbd0,92.25,True,suite,2,,,,
REVIEW,b02e18a4-e144-4629-8228-9969e3d2d3a7,2d46d26e-7db1-46e3-93e9-c933d93ee6db,7e0fe545-1416-4b99-b76a-ddb90590e99d,7,Far room most trial official rise.,,,,,
ROOM,8502c648-5b0d-4f7b-978e-3373fc0841b5,e746ad54-d829-49d4-8b97-dbf998b18f8a,400.63,False,suite,1,,,,
REVIEW,a236c499-a086-43ef-88d6-949eafd5aa27,2109551e-2f48-4e9c-9853-8060b7d84f64,8eb64f3a-35c4-43aa-a07f-3575ed878178,9,Operation agent debate whether hope approach.,,,,,
REVIEW,a0b52fdc-b2a8-4ee0-8377-64718f662d90,47db2537-24c3-4e1c-9173-6325112b5cee,4a7dd594-4d2e-444b-ba0e-e653b3c6aa93,3,Amount government those painting piece often director.,,,,,
ROOM,dbd9610b-11de-45d9-a02c-8bf3d4dd3629,8af3a8fe-5366-4e32-817d-5d9f93670bc6,265.72,True,standard,True,,,,
REVIEW,c5d38fd2-aaea-40cc-9858-4f5d9a635998,d75b3055-c06c-4229-b9f4-ad66c41a6871,4f3ab6f4-cf09-4d4a-ac81-630a45830e6f,1,Pretty Congress just camera star.,,,,,
ROOM,a178624b-c73f-4fa0-9f82-08ca8167872f,2d46d26e-7db1-46e3-93e9-c933d93ee6db,476.77,True,suite,2,,,,
ROOM,b3c01815-b810-418b-b940-cecc09a1e7b3,8a09661b-713d-43a5-b710-6184a49a7309,301.93,True,suite,3,,,,
ROOM,e32e40d1-a87d-499a-99c1-b37ca0dc96f3,8af3a8fe-5366-4e32-817d-5d9f93670bc6,326.45,True,standard,True,,,,
REVIEW,26cc2ddf-9e67-4407-80b3-0fc89f82c8f8,2109551e-2f48-4e9c-9853-8060b7d84f64,7ce8da32-9aa3-469c-8b67-8544edfd19a1,3,Blue receive music example.,,,,,
REVIEW,5bf14144-e40e-4425-ae27-a2df900b8548,e408fd0d-9451-41c4-944e-2a411251f244,3730ef7e-0757-428a-abe5-ee061fd2a745,5,Crime contain film cost inside.,,,,,
ROOM,cb903a97-8160-4ff0-a466-91ecff62f705,5aa812d2-d8d1-47e8-839c-93fac5e4cbd0,345.82,False,standard,True,,,,
ROOM,cd3f1244-98e3-4c65-bcfa-f02e8e070ed9,2dbb84c3-2c22-4ec2-bb1b-8db757356f78,128.7,False,suite,1,,,,
ROOM,25db26f5-71bd-4343-b7a0-e1b22dd92b7b,04bdca57-fa46-4677-99ae-25ebc598ee61,377.31,True,suite,3,,,,
ROOM,b107d7cc-2ef5-4a2d-9ec9-a3afd0de80f6,2109551e-2f48-4e9c-9853-8060b7d84f64,191.9,False,suite,3,,,,
ROOM,0bd6c4ee-55a0-4e03-8a37-4e302522e56a,bf960e03-1f8e-423e-b394-3f388b65e47c,298.58,False,standard,False,,,,
REVIEW,5f264417-0e67-4bb0-aa16-9d980d5803c6,823b2afa-127d-4c5e-b666-3c5ab8642aa6,d8c271b8-803c-4da6-89e8-b8c22102af5d,6,Save organization everything law since eat.,,,,,
REVIEW,7f944bf0-2479-4576-aff6-4d0a4e7a5726,4d0fd465-6c58-4c7f-9903-f0a8e196b136,7efd2209-688d-48e2-bb8b-abc9bc4d31e7,9,Remember cultural cold interview page.,,,,,
REVIEW,67063410-b01f-4aea-87bd-6fc6df81b5fb,bf960e03-1f8e-423e-b394-3f388b65e47c,c8a15fbf-9971-4667-b1eb-8b88b7804417,7,Worry she style resource final before.,,,,,
ROOM,abbb1158-8982-402b-832d-663e586799f9,5b7d5225-7f7f-4380-99b4-519e69c49842,294.79,False,standard,True,,,,
ROOM,a08055b1-ac6f-4989-a4d5-b3285ac754c1,8a09661b-713d-43a5-b710-6184a49a7309,431.87,True,suite,3,,,,
ROOM,185ae1c5-b3b8-49ed-9409-045aeded122a,3540c3b8-cd3a-4e4b-8679-59d61d68bf86,415.19,True,suite,3,,,,
ROOM,2b9440e2-efd2-40e4-8080-36679d89f38d,e199a6f4-f814-41ad-bd98-64917b623b24,301.88,False,suite,4,,,,
REVIEW,2e210666-a60d-4b76-9e48-e07584b2e5ae,28a9ea6c-73f6-4fe2-b4a4-b35647cf3378,baaaa72a-0d7c-4cbb-8bbb-e3b10198a027,4,Side address yourself executive chair reality it.,,,,,
ROOM,d7b37019-6011-4015-a579-ea4722414070,b0483606-178c-4c55-8e89-e1f7966895fc,288.98,False,suite,3,,,,
REVIEW,59800cdf-f2eb-4622-8bf8-9b01a05ef6f5,b0483606-178c-4c55-8e89-e1f7966895fc,6469bbad-bba3-4056-90c2-a70e71dc4ef7,2,Effort you onto else ahead guess.,,,,,
ROOM,c397b335-d013-469b-bc85-795d2709bdf8,772cc327-74cb-451e-9965-d6d294183b6e,201.76,False,standard,True,,,,
ROOM,dabf7158-682e-4640-ac38-420c9c000bc7,b1501e84-e2d4-44c5-932f-6ebffca58951,174.14,True,suite,1,,,,
REVIEW,b1725f84-ba8e-4ef2-be48-0492e3d60085,d75b3055-c06c-4229-b9f4-ad66c41a6871,65b96bc4-6761-41b3-81ce-b75ff5753689,1,Follow cut other Republican religious major image.,,,,,
ROOM,028385b4-6f68-4f0e-9989-a03d711f1994,8607824c-f458-4d01-9c6d-9fbc2b7c453d,410.96,False,suite,3,,,,
ROOM,320f17cf-d96f-4b82-a0c2-3d0c89441069,772cc327-74cb-451e-9965-d6d294183b6e,495.38,True,standard,False,,,,
REVIEW,4aee5023-e892-4a5f-8649-f4854a65bc85,d4f9c25c-e75b-4931-b5c3-2401a6fe542f,aa7bf193-da63-49dc-a068-b8a2f6a82ab9,9,Person never media reason debate.,,,,,
REVIEW,6477789d-22f1-4501-904a-d1015885d150,d4f9c25c-e75b-4931-b5c3-2401a6fe542f,3a2c94e6-0d7a-4095-a2ff-191c6805fcc8,5,Bag official right international recent.,,,,,
ROOM,fdc9592a-c2e8-4520-823d-41e90afee5a0,55eb494b-b7b4-4933-8928-83b3b8e0a530,190.0,False,suite,3,,,,
ROOM,9a9268c4-7612-4305-b843-a5c18d6f0c3e,3540c3b8-cd3a-4e4b-8679-59d61d68bf86,488.17,False,suite,4,,,,
ROOM,35c793df-099b-4cc7-a7e7-67501f3f85e0,772cc327-74cb-451e-9965-d6d294183b6e,163.42,True,suite,2,,,,
REVIEW,fc7fd936-981b-46ed-a2c8-58ee3e4fe81a,469170ab-21de-4d48-93bd-3555198c1612,effcef61-f9b3-4679-9614-9d17d04c0c72,3,Without difficult need peace try.,,,,,
